number of objects(excl. sun):
2
length 365,25 d
print step 1 d
number pf Lie-terms: 12
Log-EPS: -11
minimal step: 1E-11
time  a  e  i  som  Lom  M
0,0985626283367556 2,00098309538554 0,100319916996199 3,68407815371189E-7 9,71894034149928 351,000612845338 11,9495602954828  
0,101300479123888 1,00000039110704 0,000625385398093163 0,001 1,66838708283405E-14 288,240443029368 108,172370166226  
0,101300479123888 2,00102611702651 0,100333312430682 3,84159871870989E-7 9,96054376591376 350,77606175587 12,2834640944539  
0,10403832991102 1,00000041175987 0,000641685053477305 0,001 1,1122580552227E-14 288,733295118615 108,66364809721  
0,10403832991102 2,00106928281036 0,100346691649985 3,99927152048781E-7 10,2001648513786 350,553302998398 12,6174990537133  
0,106776180698152 1,00000043288113 0,000657936889877333 0,001 1,66838708283405E-14 289,226136901124 109,154936329797  
0,106776180698152 2,00111254960501 0,100360039253482 4,15692629887374E-7 10,4377872556722 350,332352935987 12,9516655409718  
0,109514031485284 1,00000045446454 0,000674139700319867 0,001 2,22451611044541E-14 289,718968147343 109,646235093428  
0,109514031485284 2,00115587627765 0,100373340627704 4,31440111410239E-7 10,6733962049996 350,113226538203 13,2859638060038  
0,112251882272416 1,00000047650366 0,000690292281780281 0,001 2,78064513805676E-14 290,211788630936 110,137544614325  
0,112251882272416 2,0011992236904 0,100386581942718 4,47154231911002E-7 10,9069784279579 349,895937435873 13,6203939870813  
0,114989733059548 1,00000049899193 0,000706393435276371 0,001 4,44903222089081E-14 290,70459812885 110,628865115427  
0,114989733059548 2,00124255468703 0,100399750145046 4,62820449459923E-7 11,1385220896414 349,680497975985 13,9549561173  
0,11772758384668 1,00000052192266 0,000722441965963962 0,001 3,89290319327946E-14 291,197396421097 111,120196816616  
0,11772758384668 2,00128583407146 0,100412832947465 4,78425035083763E-7 11,3680167261835 349,466919276455 14,2896501307771  
0,120465434633812 1,00000054528903 0,000738436683227589 0,001 3,33677416566811E-14 291,690183291276 111,611539934182  
0,120465434633812 2,00132902857907 0,100425818816068 4,93955060002117E-7 11,5954531800001 349,255211280537 14,6244758686978  
0,123203285420945 1,00000056908407 0,000754376400773699 0,001 3,89290319327946E-14 292,182958526273 112,102894681134  
0,123203285420945 2,00137210684166 0,100438696954937 5,0939838028706E-7 11,8208235359681 349,045382810663 14,9594330851973  
0,125941136208077 1,00000059330072 0,000770259936723368 0,001 3,33677416566811E-14 292,675721916435 112,59426126702  
0,125941136208077 2,00141503934692 0,100451457288742 5,24743619294686E-7 12,0441210587455 348,837441621522 15,2945214530605  
0,128678986995209 1,00000061793175 0,000786086113702002 0,001 2,22451611044541E-14 293,168473255655 113,085639897843  
0,128678986995209 2,00145779839318 0,1004640904436 5,39980148197171E-7 12,2653401314113 348,631394452214 15,629740569233  
0,131416837782341 1,00000064296986 0,000801853758931065 0,001 2,78064513805676E-14 293,661212341465 113,57703077597  
0,131416837782341 2,00150035804027 0,100476587726466 5,55098064923005E-7 12,4844761955779 348,427247077341 15,9650899601312  
0,134154688569473 1,00000066840758 0,000817561704317855 0,001 1,66838708283406E-14 294,153938974962 114,068434100206  
0,134154688569473 2,00154269405701 0,100488941103339 5,70088171791343E-7 12,7015256931051 348,225004356908 16,3005690867468  
0,136892539356605 1,00000069423736 0,000833208786545326 0,001 1,1122580552227E-14 294,646652961085 114,559850065512  
0,136892539356605 2,00158478386612 0,100501143176523 5,84941952104516E-7 12,9164860095222 348,024670284923 16,636177349542  
0,139630390143737 1,00000072045151 0,000848793847161466 0,001 1,1122580552227E-14 295,13935410836 115,051278863269  
0,139630390143737 2,00162660648712 0,100513187161179 5,99651545940837E-7 13,1293554192424 347,826248036625 16,9719140931322  
0,142368240930869 1,00000074704224 0,000864315732665859 0,001 2,22451611044541E-14 295,632042229303 115,542720680865  
0,142368240930869 2,00166814247767 0,100525066861378 6,14209725368295E-7 13,3401330326391 347,629740014249 17,3077786107555  
0,145106091718001 1,00000077400164 0,000879773294598961 0,001 2,78064513805676E-14 296,124717140225 116,034175701897  
0,145106091718001 2,00170937387391 0,100536776645825 6,2860986927876E-7 13,5488187450307 347,435147891289 17,6437701485307  
0,147843942505133 1,00000080132171 0,00089516538962924 0,001 2,22451611044541E-14 296,617378661392 116,52564410601  
0,147843942505133 2,00175028413023 0,100548311423452 6,4284593802206E-7 13,7554131876101 347,242472655208 17,979887909504  
0,150581793292266 1,00000082899432 0,000910490879638243 0,001 2,78064513805676E-14 297,11002661706 117,01712606886  
0,150581793292266 2,00179085805878 0,100559666618999 6,56912447999952E-7 13,9599176803367 347,051714648572 18,3161310574901  
0,153319644079398 1,00000085701126 0,000925748631807446 0,001 2,22451611044541E-14 297,602660835543 117,508621762046  
0,153319644079398 2,00183108176927 0,10057083814874 6,70804446361639E-7 14,1623341867998 346,862873608578 18,6524987207075  
0,15605749486653 1,00000088536419 0,000940937518703803 0,001 1,1122580552227E-14 298,095281149166 118,000131353159  
0,15605749486653 2,00187094260905 0,10058182239646 6,84517485925213E-7 14,3626652710488 346,67594870498 18,9889899952173  
0,158795345653662 1,00000091404471 0,000956056418362672 0,001 0 298,58788739446 118,491655005587  
0,158795345653662 2,00191042910405 0,10059261618978 6,98047600433224E-7 14,5609140563762 346,490938576412 19,3256039481677  
0,161533196440794 1,00000094304428 0,000971104214372695 0,001 5,56129027611351E-15 299,080479412136 118,983192878539  
0,161533196440794 2,0019495309006 0,100603216776922 7,1139128023553E-7 14,7570841860311 346,307841365105 19,662339620851  
0,164271047227926 1,00000097235431 0,000986079795959546 0,000999999999999999 2,22451611044541E-14 299,573057047112 119,474745127017  
0,164271047227926 2,00198823870845 0,100613621803991 7,24545448478742E-7 14,9511797858342 346,126654750027 19,999196031579  
0,167008898015058 1,00000100196608 0,00100098205806716 0,001 8,34193541417027E-15 300,065620148632 119,966311901705  
0,167008898015058 2,00202654424505 0,100623829292828 7,37507437868768E-7 15,1432054286573 345,947375978469 20,3361721783833  
0,16974674880219 1,00000103187082 0,00101580990144025 0,001 1,39032256902838E-14 300,558168570195 120,457893349026  
0,16974674880219 2,00206444018128 0,100633837619482 7,5027496806138E-7 15,3331661007266 345,770001896083 20,6732670415489  
0,172484599589322 1,00000106205964 0,00103056223270454 0,000999999999999999 1,39032256902838E-14 301,05070216966 120,949489611053  
0,172484599589322 2,00210192008884 0,100643645493359 7,62846123725094E-7 15,5210671697032 345,594528975435 21,0104795859842  
0,175222450376454 1,00000109252359 0,00104523796444826 0,000999999999999999 1,39032256902838E-14 301,54322080938 121,441100825363  
0,175222450376454 2,00213897838912 0,100653251937052 7,75219333311155E-7 15,706914354492 345,42095334308 21,3478087634383  
