number of objects(excl. sun):
2
length 365,25 d
print step 1 d
number of Lie-terms: 12
Log-EPS: -11
minimal step: 1E-11
time  x  y  z  vx  vy  vz
0 1 0 0 0 0,0172106978476658 3,0038334403817E-7  
0 1,8 0 0 0 0,013447499336187 0  
0,188911704312115 1,58717659499592 0,891398915048556 5,83227483371026E-9 -0,00600880661240368 0,0118837202984904 1,90780461568626E-10  
0,191649555099247 0,358662631463693 0,934154271293777 1,63040677573002E-5 -0,0160510913610198 0,00617990863669572 1,07859753193726E-7  
0,191649555099247 1,58112882014887 0,903260684090267 6,02424478922253E-9 -0,00608668067088039 0,0118397277337032 1,93150236953056E-10  
0,194387405886379 0,342559367968046 0,94019593311198 1,64095146483306E-5 -0,0161546421463163 0,00590311983821863 1,03028877327172E-7  
0,194387405886379 1,57500335915462 0,915078191047488 6,2185568806913E-9 -0,00616417822952333 0,0117951967647025 1,95464733210891E-10  
0,197125256673511 0,326354939093913 0,945959934339664 1,65101154478529E-5 -0,0162534172104058 0,00562460116464436 9,81678094445196E-8  
0,197125256673511 1,56880059053702 0,926850899427589 6,41515583624986E-9 -0,00624129524813805 0,011750131220635 1,97723972821158E-10  
0,199863107460643 0,310054135048102 0,951444586310216 1,66058406830748E-5 -0,0163473878195096 0,00534443511363797 9,32779894016513E-8  
0,199863107460643 1,5625208968366 0,938578276584901 6,61398642983256E-9 -0,00631802773356164 0,0117045349661537 1,99928024356773E-10  
0,202600958247775 0,293661774057618 0,956648283092655 1,6696662325213E-5 -0,0164365266683084 0,00506270465467582 8,83608652891076E-8  
0,202600958247775 1,55616466456343 0,950259793755841 6,81499352564576E-9 -0,0063943717399783 0,0116584119006406 2,02076999266128E-10  
0,205338809034908 0,277182700937389 0,961569501951039 1,67825537975118E-5 -0,0165208078875022 0,00477949320419775 8,34178929984146E-8  
0,205338809034908 1,54973228414957 0,961894926093248 7,01812211950192E-9 -0,00647032336922565 0,0116117659574299 2,04171048816886E-10  
0,20807665982204 0,260621785650644 0,966206803778949 1,68634899828257E-5 -0,0166002070509344 0,00449488460064489 7,84505357864096E-8  
0,20807665982204 1,54322414990131 0,973483152699946 7,22331737717659E-9 -0,00654587877109124 0,0115646011030319 2,06210361197409E-10  
0,210814510609172 0,243983921862395 0,970558833508965 1,69394472307669E-5 -0,0166747011822777 0,00420896307939064 7,34602638377053E-8  
0,210814510609172 1,53664065995104 0,985023956661534 7,43052466994374E-9 -0,00662103414359918 0,0115169213363564 2,08195158770921E-10  
0,213552361396304 0,227274025486445 0,974624320497026 1,70104033644128E-5 -0,0167442687612818 0,00392181324757266 6,84485538254248E-8  
0,213552361396304 1,52998221620892 0,996516825078401 7,63968960743935E-9 -0,00669578573328646 0,011468730687937 2,10125695477304E-10  
0,216290212183436 0,21049703322637 0,978402078881568 1,70763376865745E-5 -0,0168088897295806 0,00363352005883377 6,34168884703469E-8  
